ID,y_2004,y_2005,y_2006,y_2007,y_2008,y_2009,y_2010,y_2011,y_2012,Volume,MajorVolume,MinorVolume,Urban,Intersection,Signalized,SpeedLimit,MajorRoad,MajorIntersection,FourLegs,2004,2005,2006,2007,2008,2009,2010,2011,2012
2743,2,6,3,4,3,3,2,4,5,0,0.16,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2744,2,1,1,1,1,1,2,0,0,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2746,0,2,0,2,3,2,2,4,1,359,358.92,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2748,2,1,1,1,1,1,1,2,1,38482,37904.46,577.1,1,0,0,60,1,0,0,1.067630114,1.037757718,1.008721155,0.980497038,0.953062634,0.926395847,0.9004752,0.875279815,0.8507894
2749,2,5,1,2,2,3,2,2,1,0,0.13,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2750,1,2,0,1,1,1,1,1,0,0,0.16,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
2752,3,2,0,0,2,2,3,0,0,2534,2117.52,416.87,1,1,0,45,1,0,0,3.815776737,3.709010928,3.605232436,3.504357677,3.406305404,3.310996643,3.218354631,3.128304751,3.040774476
2753,3,5,2,0,3,6,4,5,5,0,0,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
2754,1,1,1,1,1,0,0,1,0,551,270.35,280.82,1,1,0,30,0,0,0,2.719814824,2.643714137,2.569742755,2.4978411,2.42795126,2.360016944,2.293983437,2.229797555,2.167407599
2755,5,3,2,3,2,4,5,5,1,1386,664.91,720.75,1,1,0,45,1,0,1,6.199287086,6.025830422,5.857227093,5.693341302,5.534041051,5.379198037,5.228687546,5.082388353,4.940182626
2757,2,1,3,1,0,2,2,1,3,100,99.57,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2759,5,5,4,8,1,4,6,1,5,1911,981.59,928.96,1,1,0,45,1,0,0,3.972003022,3.860865986,3.752838575,3.647833782,3.545767033,3.446556122,3.350121142,3.256384423,3.165270466
2761,2,1,3,1,3,4,1,0,1,310,268.11,41.56,1,1,0,30,0,0,0,2.47165483,2.402497684,2.335275562,2.269934322,2.206421336,2.144685449,2.084676939,2.026347473,1.969650071
2762,3,3,2,4,0,1,2,1,1,0,0.22,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2763,0,2,1,2,2,2,3,4,1,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2765,1,1,3,3,1,1,5,2,1,58,58.3,0.06,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2770,0,2,2,3,0,3,3,2,1,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2771,3,1,3,7,1,2,5,6,1,776,467.03,309.1,1,1,0,45,1,0,0,3.759048003,3.653869469,3.551633841,3.452258777,3.355664236,3.26177242,3.170507706,3.081796588,2.995567616
2772,0,1,0,0,1,0,2,0,0,0,0.06,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
2773,0,1,1,1,1,0,0,0,4,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2774,0,1,2,0,0,0,0,2,1,0,0.06,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2775,3,1,1,2,4,11,4,5,6,473,414.45,58.3,1,1,0,30,0,0,1,3.973745719,3.862559923,3.754485115,3.649434252,3.547322722,3.448068282,3.351590992,3.257813146,3.166659213
2776,3,3,2,2,1,3,2,0,0,0,0.06,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
2779,3,3,4,4,1,1,0,3,2,49378,30725.83,18651.88,1,0,1,60,1,1,0,2.654109799,2.579847545,2.507663157,2.437498495,2.369297046,2.303003882,2.238565606,2.17593032,2.115047575
2780,2,8,12,10,9,10,10,14,7,30726,23997.01,6728.81,1,1,0,60,1,1,0,4.672766849,4.542022372,4.414936138,4.29140579,4.171331833,4.054617557,3.941168958,3.830894662,3.723705852
2781,0,0,0,0,1,0,1,0,1,24396,12609.52,11786.11,1,0,0,60,1,0,0,1.241731405,1.206987638,1.173216005,1.140389305,1.1084811,1.07746569,1.047318094,1.01801403,0.989529897
2783,1,1,1,1,0,1,0,3,0,42,41.34,0.22,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2784,8,7,5,5,8,2,2,2,6,2907,2906.92,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2785,0,0,1,0,0,1,2,0,0,270,270.34,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2786,4,3,7,10,3,10,8,9,3,42,41.34,0.34,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2787,4,3,1,5,1,1,4,2,1,6596,6315.5,280.65,1,1,0,60,1,0,0,3.113400304,3.026287057,2.941611247,2.859304674,2.779301048,2.70153593,2.625946689,2.552472442,2.481054011
2788,0,1,3,2,3,6,3,3,4,0,0.34,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2789,10,3,6,8,3,4,4,4,0,553,370.46,182.67,1,1,0,30,0,0,0,2.661870454,2.587391056,2.514995599,2.444625775,2.376224904,2.309737897,2.245111203,2.182292771,2.121232004
2790,3,3,3,3,2,3,3,1,2,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2791,9,6,3,5,7,8,5,0,6,183,182.67,0,1,1,0,30,0,0,1,3.241758729,3.151054,3.062887198,2.977187313,2.893885318,2.812914122,2.734208507,2.657705084,2.583342234
2792,5,1,1,5,4,3,4,4,7,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2793,2,0,0,2,4,3,4,1,2,281,281.24,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2794,7,6,4,4,5,9,7,4,3,281,281.24,0,1,1,0,30,0,0,1,3.241758729,3.151054,3.062887198,2.977187313,2.893885318,2.812914122,2.734208507,2.657705084,2.583342234
2795,5,1,6,6,5,6,3,4,5,315,281.24,33.63,1,1,0,30,0,0,0,2.44558807,2.377160275,2.310647096,2.245994963,2.183151802,2.122067,2.062691356,2.004977048,1.948877593
2796,0,6,1,3,1,9,2,3,3,551,551.32,0,1,1,0,50,1,0,0,2.653384513,2.579142553,2.50697789,2.436832402,2.368649591,2.302374542,2.237953876,2.175335706,2.114469598
2797,5,2,2,2,1,4,3,2,2,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2800,14,2,8,8,4,6,8,7,2,9358,9077.47,280.18,1,1,1,60,1,0,0,5.079986179,4.937847665,4.799686201,4.665390508,4.534852422,4.407966804,4.284631458,4.164747048,4.048217015
2801,0,1,0,0,1,0,0,0,0,83,83.18,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2803,1,3,3,1,2,0,0,1,1,456,453.06,3.16,1,0,0,30,0,0,0,0.718554442,0.698449218,0.67890654,0.659910668,0.641446303,0.623498572,0.60605302,0.589095597,0.572612644
2804,1,1,5,3,0,4,1,4,0,7547,7544.32,3.16,1,1,0,45,1,0,0,2.988161142,2.904552098,2.823282444,2.744286723,2.66750131,2.592864361,2.52031576,2.449797077,2.381251513
2805,0,1,1,0,0,0,0,0,0,322,322.04,0.02,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2806,3,1,2,1,0,0,2,0,2,7189,6693.73,495.34,1,1,0,45,1,0,0,3.848875484,3.741183569,3.636504884,3.534755119,3.435852322,3.339716835,3.246271229,3.15544024,3.067150711
2808,0,0,0,0,1,0,0,0,0,12299,12299.1,0,1,0,0,70,1,0,0,0.687042586,0.667819067,0.649133424,0.630970606,0.613315987,0.596155345,0.57947486,0.563261096,0.547500995
2810,1,1,1,1,0,2,1,1,1,15403,15248.56,154.35,1,1,1,50,1,0,0,5.572602376,5.416680412,5.26512116,5.117802551,4.974605931,4.835415967,4.700120552,4.568610715,4.440780537
2811,1,2,3,2,3,6,3,3,3,10338,10160.25,177.3,1,1,0,50,1,0,0,3.438814722,3.342596348,3.249070172,3.158160869,3.069795216,2.983902044,2.90041217,2.819258352,2.740375225
2814,3,3,0,1,4,1,2,2,2,716,306.04,410.34,1,1,0,30,0,0,0,2.771965436,2.69440557,2.619015836,2.545735515,2.474505584,2.405268674,2.33796902,2.272552416,2.208966175
2815,3,2,2,4,5,3,3,10,5,5849,5438.17,411.17,1,1,1,50,1,0,0,5.852838757,5.689075752,5.529894852,5.375167849,5.224770123,5.07858054,4.936481356,4.798358121,4.664099588
2816,1,1,1,0,5,1,0,3,1,110,109.31,1.1,1,1,0,30,0,0,0,2.060640482,2.002983558,1.94693988,1.892464311,1.839512973,1.788043218,1.738013593,1.689383801,1.642114676
2817,0,1,1,3,2,3,3,5,5,1431,1012.33,418.33,1,1,0,30,0,0,0,2.774643645,2.697008842,2.621546269,2.548195146,2.476896394,2.407592589,2.340227911,2.274748104,2.211100427
2818,1,0,0,1,0,1,0,1,2,0,0.23,0.01,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2819,5,1,2,1,3,1,2,0,4,7761,7760.6,0.01,1,1,0,45,1,0,0,2.820857735,2.741929857,2.66521039,2.59063754,2.518151247,2.447693127,2.379206432,2.312636001,2.247928218
2821,5,2,2,1,1,2,1,0,1,8428,7760.31,667.88,1,1,0,45,1,0,0,3.906911805,3.797596027,3.691338916,3.58805489,3.48766076,3.390075668,3.295221017,3.203020408,3.113399581
2822,0,2,1,1,1,1,0,0,0,4546,4272.77,273.35,1,0,0,50,1,0,0,1.162334728,1.129812488,1.098200223,1.067472473,1.037604488,1.008572212,0.980352262,0.952921909,0.92625906
2823,1,2,0,1,1,0,2,2,0,8015,7925.75,89,1,0,0,50,1,0,0,1.098821722,1.068076581,1.038191693,1.009142988,0.980907067,0.953461191,0.926783253,0.900851766,0.875645845
2824,1,0,2,1,2,1,3,3,2,5297,5297,0,1,1,0,50,1,0,0,2.653384513,2.579142553,2.50697789,2.436832402,2.368649591,2.302374542,2.237953876,2.175335706,2.114469598
2826,2,2,2,2,1,3,1,0,1,7342,5746.73,1595.42,1,1,1,50,1,1,0,8.018605123,7.794243761,7.576160052,7.364178347,7.158127911,6.957842787,6.76316166,6.57392773,6.389988584
2828,1,1,1,1,0,1,0,0,0,6178,5764.94,413.38,1,1,0,30,0,0,0,2.77299022,2.69540168,2.619984075,2.546676663,2.475420399,2.406157892,2.338833357,2.273392569,2.209782821
2835,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2930,10,4,7,5,3,6,8,6,8,39,39.04,0.12,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
2949,1,5,13,7,12,8,6,7,10,2832,1182.56,1649.14,1,1,1,45,1,1,1,13.49743784,13.1197782,12.75268551,12.39586411,12.04902661,11.71189366,11.38419372,11.06566286,10.75604452
2951,5,1,4,1,3,5,0,4,3,2259,1274.29,984.54,1,1,0,50,1,1,1,7.582071322,7.369924219,7.163713013,6.963271617,6.768438591,6.579057012,6.394974348,6.216042336,6.042116858
2973,3,1,1,1,2,1,1,0,0,14407,14400.28,6.57,1,1,0,70,1,0,0,2.282534949,2.218669396,2.156590808,2.096249185,2.037595926,1.980583791,1.925166861,1.871300503,1.81894133
3066,2,4,0,2,5,4,4,2,2,524,370.25,153.96,1,1,0,30,0,0,0,2.63917526,2.565330876,2.493552665,2.423782816,2.355965134,2.290044997,2.225969312,2.163686472,2.103146311
3068,3,2,1,3,4,0,2,4,2,4360,3723.56,636.38,1,1,0,30,0,0,0,2.833551551,2.754268499,2.677203795,2.602295369,2.529482888,2.458707707,2.389912823,2.323042827,2.25804386
3081,3,0,2,0,0,2,1,0,3,283,283.04,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3128,3,2,3,2,1,3,0,1,0,34,33.63,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3129,3,0,0,2,2,7,5,0,2,819,819.47,0,1,1,0,45,1,0,0,2.820857735,2.741929857,2.66521039,2.59063754,2.518151247,2.447693127,2.379206432,2.312636001,2.247928218
3175,2,0,0,2,1,0,0,1,0,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3242,0,0,0,0,0,0,1,0,0,158,158.5,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3264,0,0,1,1,0,1,1,4,3,579,578.83,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3271,1,4,4,0,4,4,1,7,1,5087,5086.8,0,1,1,0,45,1,0,0,2.820857735,2.741929857,2.66521039,2.59063754,2.518151247,2.447693127,2.379206432,2.312636001,2.247928218
3272,0,0,0,0,0,1,1,0,0,6588,6360.73,226.87,1,0,0,50,1,0,0,1.151536958,1.11931684,1.087998245,1.057555947,1.027965427,0.999202853,0.971245059,0.944069526,0.917654368
3284,7,9,7,5,9,5,5,2,6,12596,12596.27,0,1,1,0,50,1,0,0,2.653384513,2.579142553,2.50697789,2.436832402,2.368649591,2.302374542,2.237953876,2.175335706,2.114469598
3294,2,0,0,0,0,1,0,0,0,317,316.68,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3300,4,3,6,1,5,6,3,1,0,6270,5952.93,316.68,1,1,0,45,1,0,0,3.763611297,3.658305082,3.555945345,3.456449644,3.359737842,3.265732046,3.174356541,3.085537733,2.999204083
3302,0,0,0,0,0,0,0,0,1,9313,9043.28,269.55,1,0,0,50,1,0,0,1.161520178,1.129020729,1.097430617,1.066724401,1.036877347,1.007865416,0.979665243,0.952254113,0.925609949
3315,8,7,4,6,5,1,4,2,4,24897,22964.87,1931.97,1,1,0,50,1,1,0,4.961322703,4.822504404,4.687570256,4.556411578,4.428922733,4.305001038,4.184546685,4.067462656,3.95365465
3318,0,5,2,1,5,4,7,2,5,14005,14004.96,0,1,1,1,50,1,0,0,4.32976384,4.208616621,4.090859113,3.976396472,3.865136506,3.756989606,3.651868666,3.549689021,3.450368373
3320,2,3,2,3,2,2,1,1,4,4553,3550.9,1002.19,1,1,1,60,1,0,0,5.414779773,5.263273701,5.116006784,4.97286041,4.833719286,4.698471344,4.567007653,4.439222328,4.31501245
3326,2,1,0,1,2,1,1,2,0,168,167.88,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3327,1,2,2,0,1,4,1,2,1,8456,8287.85,167.88,1,1,0,50,1,0,0,3.429426212,3.333470529,3.240199695,3.149538588,3.061414188,2.975755517,2.892493585,2.811561329,2.732893566
3328,1,6,8,5,8,16,8,5,3,27773,27009.09,764.09,1,1,1,50,1,0,0,6.037309453,5.86838494,5.704186951,5.544583238,5.389445252,5.238648043,5.092070154,4.949593529,4.811103415
3329,1,0,0,0,1,0,0,0,2,42008,21304.95,20702.79,1,0,0,60,1,0,0,1.277260328,1.241522458,1.206784538,1.173018587,1.140197412,1.108294576,1.077284384,1.047141861,1.017842728
3330,2,1,12,16,20,11,13,12,13,54342,21143.61,33197.97,1,1,1,60,1,1,1,13.05573876,12.69043791,12.3353582,11.99021367,11.65472631,11.32862591,11.01164985,10.7035428,10.40405661
3331,8,3,1,7,1,3,2,2,1,1323,685.14,637.94,1,1,1,50,1,0,0,5.983002286,5.815597293,5.652876307,5.494708271,5.340965792,5.191525043,5.04626566,4.90507065,4.76782629
3332,1,4,7,4,2,3,4,2,0,12716,11608.15,1107.69,1,1,1,60,1,1,1,11.0116673,10.70355977,10.40407311,10.11296612,9.830004331,9.554959841,9.287611122,9.027742848,8.775145713
3336,3,11,6,5,3,8,13,3,5,24962,24693.38,268.64,1,1,1,60,1,0,0,5.069297761,4.92745831,4.789587541,4.655574409,4.525310979,4.398692331,4.275616486,4.155984316,4.039699465
3337,3,1,3,3,1,2,3,0,0,317,270.35,46.97,1,1,0,30,0,0,0,2.486847557,2.417265318,2.349629996,2.283887117,2.21998373,2.157868367,2.097490997,2.038802992,1.981757084
3338,10,3,3,4,6,8,3,1,2,188,140.62,46.97,1,1,0,30,0,0,0,2.486847557,2.417265318,2.349629996,2.283887117,2.21998373,2.157868367,2.097490997,2.038802992,1.981757084
3343,0,1,0,3,0,1,2,0,1,54,53.66,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3344,0,1,1,2,0,1,0,0,0,0,0.12,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3346,1,0,0,0,2,0,0,0,0,7,6.57,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3347,1,0,0,0,0,0,0,1,0,7,6.57,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3349,19,23,14,0,0,0,0,0,0,12610,6728.81,5880.71,1,1,0,60,1,0,0,3.625767374,3.524318046,3.42570728,3.329855652,3.236685963,3.146123171,3.058094334,2.972528553,2.889356912
3350,2,0,0,2,0,1,1,2,1,504,270.34,233.86,1,1,0,30,0,0,0,2.695005233,2.619598721,2.54630209,2.475056307,2.405803987,2.338489355,2.273058192,2.2094578,2.147636953
3351,3,5,4,8,2,4,2,7,8,495,261.42,233.86,1,1,0,30,0,0,0,2.695005233,2.619598721,2.54630209,2.475056307,2.405803987,2.338489355,2.273058192,2.2094578,2.147636953
3352,1,0,0,0,0,0,0,0,0,158,158.5,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3400,3,5,4,17,9,1,9,7,3,636,636.04,0.34,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3403,2,1,0,1,2,1,1,0,1,2632,2232.86,399.63,1,1,0,30,0,0,0,2.768296717,2.690839502,2.615549548,2.542366213,2.471230556,2.402085282,2.334874699,2.269544675,2.206042591
3404,0,1,0,0,0,1,1,1,1,2345,2232.86,112.44,1,1,0,30,0,0,0,2.597965435,2.525274106,2.454616688,2.385936271,2.319177539,2.254286723,2.191211558,2.129901242,2.070306396
3405,3,1,1,2,0,0,0,0,0,348,182.76,164.87,1,1,0,30,0,0,0,2.648239187,2.574141193,2.502116469,2.432107004,2.36405641,2.297909879,2.233614134,2.17111739,2.110369312
3406,0,0,1,1,3,0,1,0,1,5689,4414.86,1274.29,1,0,0,50,1,1,0,1.607142541,1.562174535,1.518464737,1.475977944,1.434679936,1.39453745,1.355518155,1.317590623,1.280724307
3408,0,0,2,2,3,0,1,0,0,4444,3459.87,984.54,1,0,0,50,1,1,1,2.507813916,2.437645035,2.369439487,2.303142337,2.238700187,2.176061135,2.11517473,2.055991933,1.998465076
3409,6,7,1,4,3,3,6,3,1,20517,18638.54,1878.36,1,1,1,50,1,1,0,8.084431334,7.858228148,7.63835415,7.424632248,7.216890306,7.014961004,6.818681704,6.627894318,6.442445181
3410,10,7,3,9,6,6,9,4,6,18417,18076.71,339.99,1,1,1,50,1,1,0,7.421243545,7.213596419,7.01175928,6.815569565,6.624869257,6.439504762,6.259326784,6.084190204,5.913953962
3411,0,0,0,0,2,0,0,1,0,600,380.42,220.08,1,0,0,30,0,0,0,0.888681739,0.863816336,0.83964667,0.816153273,0.793317224,0.77112013,0.749544113,0.728571795,0.708186284
3414,0,0,0,0,0,1,0,0,0,377,377.06,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3417,2,3,1,3,1,4,3,0,1,282,280.18,1.4,1,1,0,30,0,0,0,2.085677036,2.027319587,1.970594985,1.915457543,1.861862853,1.809767746,1.759130267,1.709909628,1.662066188
3419,0,5,3,3,4,5,2,3,4,5993,4498.19,1494.43,1,1,1,50,1,0,1,9.869239893,9.593097588,9.324681772,9.063776257,8.810170904,8.563661454,8.324049362,8.091141641,7.8647507
3420,1,4,2,2,1,2,3,1,1,4,2.51,1.4,1,1,0,30,0,0,0,2.085677036,2.027319587,1.970594985,1.915457543,1.861862853,1.809767746,1.759130267,1.709909628,1.662066188
3500,2,0,0,0,0,0,0,0,0,38528,38022.76,505.1,0,1,1,80,1,1,1,5.334019746,5.184773348,5.039702879,4.898691495,4.761625625,4.62839487,4.498891926,4.373012486,4.250655166
3501,0,1,1,1,2,1,0,0,2,10944,10944.08,0,1,1,0,70,1,0,0,2.077189961,2.019069981,1.962576204,1.907663128,1.854286526,1.802403406,1.751971981,1.702951633,1.655302878
3503,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3510,0,0,1,1,1,0,1,1,3,20599,20598.84,0,1,0,1,50,1,0,0,1.432094417,1.392024274,1.353075298,1.315216117,1.278416241,1.242646028,1.20787667,1.174080162,1.141229283
3516,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3518,0,0,0,0,0,1,0,1,1,282,281.58,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3519,1,3,1,0,1,0,1,0,0,431,430.85,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3527,3,0,0,0,1,3,3,2,2,880,879.74,0,1,1,0,60,1,0,0,2.347676229,2.281988016,2.218137767,2.156074053,2.095746889,2.037107684,1.98010921,1.92470556,1.870852108
3529,0,2,1,3,0,1,0,3,4,923,922.67,0,1,0,0,50,1,0,0,0.877622265,0.853066308,0.829197428,0.805996402,0.783444544,0.761523688,0.74021618,0.719504859,0.699373042
3545,2,1,2,7,4,1,0,2,1,5680,5679.92,0,1,1,1,50,1,0,0,4.32976384,4.208616621,4.090859113,3.976396472,3.865136506,3.756989606,3.651868666,3.549689021,3.450368373
3560,6,6,9,6,0,10,6,7,7,0,0,0,0,1,0,45,1,0,0,1.815452958,1.764656405,1.715281145,1.667287409,1.620636543,1.575290973,1.531214176,1.488370653,1.446725895
3561,7,5,4,5,2,0,1,1,2,30064,30063.62,0,0,1,1,80,1,0,0,1.930110008,1.876105339,1.823611727,1.772586891,1.722989735,1.674780313,1.627919794,1.582370438,1.538095557
3563,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3567,0,0,0,0,1,0,0,1,0,846,553.2,292.8,1,1,0,30,0,0,0,2.725510663,2.649250606,2.575124313,2.503072081,2.433035877,2.364959294,2.2987875,2.234467199,2.171946586
3568,4,1,3,0,1,1,0,1,0,3704,3677.19,26.65,1,1,0,30,0,0,0,2.417263783,2.349628504,2.283885667,2.219982321,2.157866997,2.097489666,2.038801698,1.981755825,1.926306102
3569,0,0,1,0,1,1,1,0,0,11542,11490.38,52.09,1,1,0,50,1,0,0,3.234224018,3.143730112,3.055768233,2.970267537,2.887159158,2.806376161,2.727853479,2.65152787,2.577337859
3571,1,0,0,0,0,0,0,0,0,1022,1021.8,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3575,0,0,1,0,0,0,2,1,1,1021,1021.43,0,1,0,0,30,0,0,0,0.678323477,0.659343919,0.640895411,0.622963095,0.605532526,0.588589666,0.572120869,0.556112871,0.540552778
3665,4,9,4,15,7,5,3,6,4,4449,2378.73,2070.22,1,1,0,60,1,1,0,4.404925888,4.281675627,4.161873921,4.045424278,3.932232908,3.822208644,3.71526287,3.611309448,3.510264654
3680,1,0,1,0,0,0,0,1,0,1331,747.98,582.77,1,1,0,60,1,0,0,3.229430965,3.139071168,3.051239648,2.965865662,2.882880448,2.802217169,2.723810856,2.64759836,2.573518297
3682,0,1,0,0,0,0,0,0,0,1331,1330.75,0,1,1,0,45,1,0,0,2.820857735,2.741929857,2.66521039,2.59063754,2.518151247,2.447693127,2.379206432,2.312636001,2.247928218
3686,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3690,1,2,2,0,0,4,1,1,3,0,0,0,1,1,0,30,0,0,0,2.050828792,1.9934464,1.937669573,1.883453387,1.830754176,1.779529494,1.729738083,1.681339841,1.634295787
3702,0,9,4,7,2,6,2,5,2,12578,11889.68,688.23,1,1,1,60,1,0,0,5.313826949,5.165145547,5.020624266,4.880146704,4.743599718,4.610873331,4.48186064,4.356457738,4.234563621
3704,0,0,1,2,0,2,0,1,0,11948,6166.42,5781.68,1,0,0,60,1,0,0,1.198224032,1.164697606,1.132109252,1.100432724,1.069642507,1.039713805,1.01062251,0.982345192,0.954859077
